group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
duration,extreme contention,parking_lot::Mutex,,,18881819.0,ns,2838
duration,extreme contention,parking_lot::Mutex,,,28190494.0,ns,2881
duration,extreme contention,parking_lot::Mutex,,,24639604.0,ns,2924
duration,extreme contention,parking_lot::Mutex,,,18853417.0,ns,2967
duration,extreme contention,parking_lot::Mutex,,,26917223.0,ns,3010
duration,extreme contention,parking_lot::Mutex,,,19603461.0,ns,3053
duration,extreme contention,parking_lot::Mutex,,,21077947.0,ns,3096
duration,extreme contention,parking_lot::Mutex,,,25242447.0,ns,3139
duration,extreme contention,parking_lot::Mutex,,,14116129.0,ns,3182
duration,extreme contention,parking_lot::Mutex,,,21000070.0,ns,3225
duration,extreme contention,parking_lot::Mutex,,,23828027.0,ns,3268
duration,extreme contention,parking_lot::Mutex,,,21936634.0,ns,3311
duration,extreme contention,parking_lot::Mutex,,,28400097.0,ns,3354
duration,extreme contention,parking_lot::Mutex,,,23893982.0,ns,3397
duration,extreme contention,parking_lot::Mutex,,,25382060.0,ns,3440
duration,extreme contention,parking_lot::Mutex,,,22740035.0,ns,3483
duration,extreme contention,parking_lot::Mutex,,,20763587.0,ns,3526
duration,extreme contention,parking_lot::Mutex,,,21110166.0,ns,3569
duration,extreme contention,parking_lot::Mutex,,,26303588.0,ns,3612
duration,extreme contention,parking_lot::Mutex,,,23454672.0,ns,3655
duration,extreme contention,parking_lot::Mutex,,,24047779.0,ns,3698
duration,extreme contention,parking_lot::Mutex,,,22376595.0,ns,3741
duration,extreme contention,parking_lot::Mutex,,,32353961.0,ns,3784
duration,extreme contention,parking_lot::Mutex,,,24136447.0,ns,3827
duration,extreme contention,parking_lot::Mutex,,,21003326.0,ns,3870
duration,extreme contention,parking_lot::Mutex,,,27851235.0,ns,3913
duration,extreme contention,parking_lot::Mutex,,,24961698.0,ns,3956
duration,extreme contention,parking_lot::Mutex,,,27669538.0,ns,3999
duration,extreme contention,parking_lot::Mutex,,,29157119.0,ns,4042
duration,extreme contention,parking_lot::Mutex,,,26478656.0,ns,4085
duration,extreme contention,parking_lot::Mutex,,,35234573.0,ns,4128
duration,extreme contention,parking_lot::Mutex,,,30106449.0,ns,4171
duration,extreme contention,parking_lot::Mutex,,,23912529.0,ns,4214
duration,extreme contention,parking_lot::Mutex,,,30006624.0,ns,4257
duration,extreme contention,parking_lot::Mutex,,,31024292.0,ns,4300
