group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
duration,heavy contention,spin::Mutex,,,7998500.0,ns,10540
duration,heavy contention,spin::Mutex,,,8480200.0,ns,10710
duration,heavy contention,spin::Mutex,,,8573100.0,ns,10880
duration,heavy contention,spin::Mutex,,,8845000.0,ns,11050
duration,heavy contention,spin::Mutex,,,8729200.0,ns,11220
duration,heavy contention,spin::Mutex,,,9559000.0,ns,11390
duration,heavy contention,spin::Mutex,,,4740400.0,ns,11560
duration,heavy contention,spin::Mutex,,,8866100.0,ns,11730
duration,heavy contention,spin::Mutex,,,9395600.0,ns,11900
duration,heavy contention,spin::Mutex,,,9565800.0,ns,12070
duration,heavy contention,spin::Mutex,,,10460000.0,ns,12240
duration,heavy contention,spin::Mutex,,,10413900.0,ns,12410
duration,heavy contention,spin::Mutex,,,11562600.0,ns,12580
duration,heavy contention,spin::Mutex,,,9963000.0,ns,12750
duration,heavy contention,spin::Mutex,,,10113100.0,ns,12920
duration,heavy contention,spin::Mutex,,,10681000.0,ns,13090
duration,heavy contention,spin::Mutex,,,10838900.0,ns,13260
duration,heavy contention,spin::Mutex,,,12720800.0,ns,13430
duration,heavy contention,spin::Mutex,,,10495600.0,ns,13600
duration,heavy contention,spin::Mutex,,,10699900.0,ns,13770
duration,heavy contention,spin::Mutex,,,10831500.0,ns,13940
duration,heavy contention,spin::Mutex,,,17643500.0,ns,14110
duration,heavy contention,spin::Mutex,,,10969700.0,ns,14280
duration,heavy contention,spin::Mutex,,,11077600.0,ns,14450
duration,heavy contention,spin::Mutex,,,11454600.0,ns,14620
duration,heavy contention,spin::Mutex,,,11974400.0,ns,14790
duration,heavy contention,spin::Mutex,,,895000.0,ns,14960
duration,heavy contention,spin::Mutex,,,12231300.0,ns,15130
duration,heavy contention,spin::Mutex,,,13522400.0,ns,15300
duration,heavy contention,spin::Mutex,,,12403600.0,ns,15470
duration,heavy contention,spin::Mutex,,,14277100.0,ns,15640
duration,heavy contention,spin::Mutex,,,12676900.0,ns,15810
duration,heavy contention,spin::Mutex,,,19367900.0,ns,15980
duration,heavy contention,spin::Mutex,,,13075600.0,ns,16150
duration,heavy contention,spin::Mutex,,,14966300.0,ns,16320
duration,heavy contention,spin::Mutex,,,13050800.0,ns,16490
duration,heavy contention,spin::Mutex,,,13394500.0,ns,16660
duration,heavy contention,spin::Mutex,,,12935200.0,ns,16830
duration,heavy contention,spin::Mutex,,,13345400.0,ns,17000
